id,minute,result,X,Y,NewX,NewY,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction,Minute
461803,27,Goal,0.93,0.502000008,112,40,0.562301993,Kevin De Bruyne,h,447,OpenPlay,2021,RightFoot,16650,Manchester City,Manchester United,4,1,3/6/2022 16:30,,Rebound,27
461809,47,BlockedShot,0.895,0.665999985,107,53,0.070381992,Kevin De Bruyne,h,447,OpenPlay,2021,RightFoot,16650,Manchester City,Manchester United,4,1,3/6/2022 16:30,Bernardo Silva,Pass,47
461814,61,SavedShot,0.786999969,0.575999985,94,46,0.095628925,Kevin De Bruyne,h,447,DirectFreekick,2021,RightFoot,16650,Manchester City,Manchester United,4,1,3/6/2022 16:30,,Standard,61
463499,13,SavedShot,0.749000015,0.39,90,31,0.019307103,Kevin De Bruyne,a,447,OpenPlay,2021,LeftFoot,16660,Crystal Palace,Manchester City,0,0,3/14/2022 20:00,Bernardo Silva,Pass,13
463503,25,SavedShot,0.954000015,0.632999992,114,51,0.076733224,Kevin De Bruyne,a,447,OpenPlay,2021,RightFoot,16660,Crystal Palace,Manchester City,0,0,3/14/2022 20:00,Jo���������������,Chipped,25
465213,4,Goal,0.900999985,0.399000015,108,32,0.113830604,Kevin De Bruyne,a,447,OpenPlay,2021,RightFoot,16684,Burnley,Manchester City,0,2,4/2/2022 14:00,Raheem Sterling,Pass,4
467481,4,Goal,0.775,0.654000015,93,52,0.021575164,Kevin De Bruyne,h,447,SetPiece,2021,LeftFoot,16690,Manchester City,Liverpool,2,2,4/10/2022 15:30,Bernardo Silva,Pass,4
467486,28,MissedShots,0.899000015,0.649000015,108,52,0.063164152,Kevin De Bruyne,h,447,OpenPlay,2021,RightFoot,16690,Manchester City,Liverpool,2,2,4/10/2022 15:30,,None,28
469540,25,MissedShots,0.739000015,0.580999985,89,46,0.020628046,Kevin De Bruyne,h,447,OpenPlay,2021,RightFoot,16670,Manchester City,Brighton,3,0,4/20/2022 19:00,Phil Foden,Pass,25
469549,60,SavedShot,0.754000015,0.365999985,90,29,0.023043234,Kevin De Bruyne,h,447,OpenPlay,2021,LeftFoot,16670,Manchester City,Brighton,3,0,4/20/2022 19:00,Riyad Mahrez,Pass,60
469552,69,BlockedShot,0.763000031,0.681999969,92,55,0.028023446,Kevin De Bruyne,h,447,OpenPlay,2021,RightFoot,16670,Manchester City,Brighton,3,0,4/20/2022 19:00,Jo���������������,Pass,69
469993,17,BlockedShot,0.879000015,0.735,105,59,0.04621651,Kevin De Bruyne,h,447,OpenPlay,2021,RightFoot,16707,Manchester City,Watford,5,1,4/23/2022 14:00,Rodri,Pass,17
474276,5,MissedShots,0.799000015,0.763000031,96,61,0.049125921,Kevin De Bruyne,h,447,DirectFreekick,2021,RightFoot,16727,Manchester City,Newcastle United,5,0,5/8/2022 15:30,,Standard,5
475273,6,Goal,0.9,0.65,108,52,0.325811267,Kevin De Bruyne,a,447,OpenPlay,2021,LeftFoot,16696,Wolverhampton Wanderers,Manchester City,1,5,5/11/2022 19:15,Bernardo Silva,Throughball,6
475277,15,Goal,0.878000031,0.555,105,44,0.084701099,Kevin De Bruyne,a,447,OpenPlay,2021,LeftFoot,16696,Wolverhampton Wanderers,Manchester City,1,5,5/11/2022 19:15,,None,15
475278,23,Goal,0.799000015,0.405,96,32,0.052103717,Kevin De Bruyne,a,447,OpenPlay,2021,LeftFoot,16696,Wolverhampton Wanderers,Manchester City,1,5,5/11/2022 19:15,Raheem Sterling,None,23
475282,44,MissedShots,0.796999969,0.442999992,96,35,0.058982335,Kevin De Bruyne,a,447,OpenPlay,2021,RightFoot,16696,Wolverhampton Wanderers,Manchester City,1,5,5/11/2022 19:15,Bernardo Silva,Pass,44
475283,59,Goal,0.890999985,0.452999992,107,36,0.505563438,Kevin De Bruyne,a,447,OpenPlay,2021,RightFoot,16696,Wolverhampton Wanderers,Manchester City,1,5,5/11/2022 19:15,,None,59
475293,88,ShotOnPost,0.861999969,0.387999992,103,31,0.10142193,Kevin De Bruyne,a,447,OpenPlay,2021,LeftFoot,16696,Wolverhampton Wanderers,Manchester City,1,5,5/11/2022 19:15,Riyad Mahrez,Pass,88
476421,5,BlockedShot,0.801999969,0.715,96,57,0.018139865,Kevin De Bruyne,a,447,OpenPlay,2021,RightFoot,16737,West Ham,Manchester City,2,2,5/15/2022 13:00,Jack Grealish,Pass,5
476433,44,SavedShot,0.879000015,0.833000031,105,67,0.051502872,Kevin De Bruyne,a,447,DirectFreekick,2021,RightFoot,16737,West Ham,Manchester City,2,2,5/15/2022 13:00,,Standard,44
476440,59,MissedShots,0.784000015,0.745,94,60,0.047840349,Kevin De Bruyne,a,447,DirectFreekick,2021,RightFoot,16737,West Ham,Manchester City,2,2,5/15/2022 13:00,,Standard,59
476443,65,BlockedShot,0.954000015,0.327999992,114,26,0.051558569,Kevin De Bruyne,a,447,OpenPlay,2021,RightFoot,16737,West Ham,Manchester City,2,2,5/15/2022 13:00,,None,65
477940,43,BlockedShot,0.968000031,0.347000008,116,28,0.05484689,Kevin De Bruyne,h,447,OpenPlay,2021,LeftFoot,16754,Manchester City,Aston Villa,3,2,5/22/2022 15:00,Gabriel Jesus,None,43
477944,47,MissedShots,0.898000031,0.425,108,34,0.050726842,Kevin De Bruyne,h,447,OpenPlay,2021,RightFoot,16754,Manchester City,Aston Villa,3,2,5/22/2022 15:00,,Aerial,47
477950,67,MissedShots,0.791999969,0.735,95,59,0.053269614,Kevin De Bruyne,h,447,DirectFreekick,2021,RightFoot,16754,Manchester City,Aston Villa,3,2,5/22/2022 15:00,,Standard,67
477953,72,MissedShots,0.858000031,0.522000008,103,42,0.139042869,Kevin De Bruyne,h,447,OpenPlay,2021,RightFoot,16754,Manchester City,Aston Villa,3,2,5/22/2022 15:00,Raheem Sterling,Pass,72
477959,80,MissedShots,0.903000031,0.273999996,108,22,0.040567745,Kevin De Bruyne,h,447,OpenPlay,2021,RightFoot,16754,Manchester City,Aston Villa,3,2,5/22/2022 15:00,,None,80
