id,minute,result,X,Y,NewX,NewY,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction,Minute
472054,78,Goal,0.78,0.295,94,24,0.019188674,Son Heung-Min,h,453,OpenPlay,2021,LeftFoot,16719,Tottenham,Leicester,3,1,5/1/2022 13:00,Dejan Kulusevski,Pass,78
473777,53,BlockedShot,0.865,0.637000008,104,51,0.132143259,Son Heung-Min,a,453,OpenPlay,2021,RightFoot,16728,Liverpool,Tottenham,1,1,5/7/2022 18:45,,TakeOn,53
473778,55,Goal,0.931999969,0.472000008,112,38,0.573435009,Son Heung-Min,a,453,OpenPlay,2021,LeftFoot,16728,Liverpool,Tottenham,1,1,5/7/2022 18:45,Ryan Sessegnon,Pass,55
475384,46,Goal,0.874000015,0.557000008,105,45,0.110820703,Son Heung-Min,h,453,OpenPlay,2021,RightFoot,16593,Tottenham,Arsenal,3,0,5/12/2022 18:45,,Dispossessed,46
475388,62,MissedShots,0.913000031,0.509000015,110,41,0.550334036,Son Heung-Min,h,453,OpenPlay,2021,LeftFoot,16593,Tottenham,Arsenal,3,0,5/12/2022 18:45,Ryan Sessegnon,Pass,62
476267,64,SavedShot,0.911999969,0.592999992,109,47,0.393249631,Son Heung-Min,h,453,OpenPlay,2021,LeftFoot,16739,Tottenham,Burnley,1,0,5/15/2022 11:00,Ryan Sessegnon,Pass,64
476270,80,SavedShot,0.905,0.515,109,41,0.125850588,Son Heung-Min,h,453,OpenPlay,2021,RightFoot,16739,Tottenham,Burnley,1,0,5/15/2022 11:00,Ryan Sessegnon,Cross,80
477969,33,MissedShots,0.821999969,0.564000015,99,45,0.136766136,Son Heung-Min,a,453,OpenPlay,2021,RightFoot,16755,Norwich,Tottenham,0,5,5/22/2022 15:00,Pierre-Emile H������������,Chipped,33
477976,54,SavedShot,0.905,0.629000015,109,50,0.104050837,Son Heung-Min,a,453,OpenPlay,2021,LeftFoot,16755,Norwich,Tottenham,0,5,5/22/2022 15:00,Harry Kane,Pass,54
477981,59,MissedShots,0.966999969,0.502999992,116,40,0.902709901,Son Heung-Min,a,453,OpenPlay,2021,RightFoot,16755,Norwich,Tottenham,0,5,5/22/2022 15:00,,Rebound,59
477980,59,SavedShot,0.933000031,0.497000008,112,40,0.570548832,Son Heung-Min,a,453,OpenPlay,2021,LeftFoot,16755,Norwich,Tottenham,0,5,5/22/2022 15:00,Harry Kane,Cross,59
477984,69,SavedShot,0.851999969,0.482000008,102,39,0.332894236,Son Heung-Min,a,453,OpenPlay,2021,RightFoot,16755,Norwich,Tottenham,0,5,5/22/2022 15:00,Lucas Moura,Chipped,69
477985,69,Goal,0.865999985,0.47,104,38,0.379743516,Son Heung-Min,a,453,OpenPlay,2021,RightFoot,16755,Norwich,Tottenham,0,5,5/22/2022 15:00,Lucas Moura,Pass,69
477986,74,Goal,0.78,0.645,94,52,0.01120637,Son Heung-Min,a,453,SetPiece,2021,RightFoot,16755,Norwich,Tottenham,0,5,5/22/2022 15:00,,Aerial,74
